latitude;longitude;local;fonte;descricao;categoria
41.143303;-8.616381;Rua de São Miguel;poi_portodigital;The street of São Miguel constituted one of the main streets of Judiaria Nova do Olival  Olival New Jewish quarter , constructed in 1386 upon order of king D. João I. In the corner with Rua de São Bento da Vitória, under number 4, there is the Casa da Rua de S. Miguel. The tiles from 19th century that make it special and so different represent Our Lady’s life episodes and everyday routines.;
41.13763313;-8.6129721;deCastro Gaia ;poi_portodigital;Place where you can taste and pair Portuguese wine and specialties under the guidance of the renowned Chef Miguel Castro Silva. Food embraces the concept of innovation, diversification and modernity of the Porto Cruz Space project, challenging visitors to enjoy new tasting experiences in an informal, but selected setting. Sharing dishes among friends, without formalities, means tasting more and varied specialties.;
41.145648;-8.611846;Laventura;poi_portodigital;Laventura is a shop that specializes in outdoor activities. It displays a range of quality products at good price for the outdoor activities: Trail running, trekking, in the mountain or day-to-day activities, with a wide variety of national and foreign cutlery, fishing equipment, paintball, airsoft, air pressure and archery, and markets the best brands such as North Face, Petzl, Peli, Victorinox, Icel, Zwilling, 3 claveles and Emboscada.;
41.149810516;-8.615292563;Museu d’Avó;poi_portodigital;"Museu d Avó is one of those places that invites to a long dinner of tidbits with friends before going out late at night, both because of its location in one of the city´s most trendy zones close to Casa de Ló, and because it serves food until late at night.

The place is relaxed and welcoming, with mostly candle-lighting, wooden tables and chairs and the most varied objects that we can find in our grannies´ houses. The ambient is youthful and lively, with a casual and friendly atmosphere that makes us feel at home. Since the room is small and appealing for a long meal, it is advisable to make a booking from a certain time on.";
41.14663;-8.620503;Oporto City Flats – Ayres Gouvea House;poi_portodigital;Situated in the centre of Porto, Oporto City Flats – Ayres Gouvea House has modern self-sufficient studio apartments with a private balcony. They have a fully equipped kitchenette, high ceilings with wooden beams and parquet floor as well as private toilet, free Wi-fi and a living room with a sofá and a flat panel TV set with cable channels. They even have a garden and bike rental service. The guests can opt for preparing their own meals in the self-sufficient studio or enjoying the local cuisine that Porto has to offer. ;
41.143275;-8.614828;Taberna do Largo;poi_portodigital;Taberna do Largo is a place where wines, cheese, sausages and many other Portuguese regional products mark their presence. You can try them and also buy to enjoy it later, at your place. Its principle is the direct contact with local producers of excellence, whose products are still little known in our city, thus trying to help them become known and make their products of great quality available to everyone.;
41.1540884;-8.6261424;Three Houses Apartments;poi_portodigital;In the city centre, next to Casa da Música and the art galleries zone, in renewed buildings from the 19th century, the apartments Three Houses offer an elegant and contemporary atmosphere with quality equaling the best charming hotels. It comprises 9 studios and apartments, fully equipped with WC, kitchenette, air conditioning, TV and free Wifi, with capacity for up to 12 people.;
41.1511219;-8.6769499;Tasca do Bairro;poi_portodigital;;
41.14554079;-8.61471102;Petiscaria Santo António;poi_portodigital;"At Petiscaria Santo António we come to work with the purpose of answering a very important question - your appetite! And it has been that way since 2009, three friends decided to restore an old tasca  pub  in Porto, which since the 1940s served their snacks and drinks, typically Portuguese.
The point is that no one knew how to cook! But fortunately, the mother of one of them knew and well the traditional Portuguese recipes and so was born in the centre of Porto, a place where the snack is king!
Porto is our city and it shows! But the snacks we serve and the products that we offer are from all over Portugal, chorizo of Alentejo, tinned food of Azores, Douro wine, cheese from the Beiras, alheiras of Trás-os-Montes, and we want to share them with you!
Enough talking about us, let s talk about you. How s your appetite?";
41.147668;-8.612404;Tascö ;poi_portodigital; Tascö specializes in Portuguese tapas, made for order and served in aluminum dishes, also offering an uncommon wine list.;
41.148904;-8.615022;Aduela;poi_portodigital;Aduela is a tavern-bar situated in front of the Carlos Alberto Theatre that serves drinks including wine by glass and good traditional Portuguese tidbits. The tavern is modern and has beautiful features such as the balcony that once was a judge’s bench. The street´s characteristics allow people to gather up and drink outside the premises.;
41.15139592;-8.61080559;Restaurante Alma Portuense;poi_portodigital;Alma Portuense offers flavours inspired by Porto´s lifestyle. With two floors and a terrace, the decoration pays homage to the emblematic views and places in Porto. The menu presents traditional Portuguese dishes and some specialties such as Alma Steak and steak in puf pastry.;
41.1567892;-8.6225276;So Cool Hostel;poi_portodigital;"So Cool Hostel Porto is located within a short distance from the main places of cultural interest – art galleries, theatres, restaurants, bars and clubs, as well as shops of traditional commerce. 
The building, constructed in the 19th century, was refurbished in 2013, resulting in a harmonious mixture of styles. The contemporary minimalist style combined with the spectacular original architecture where luminosity reigns! In a cosy atmosphere for you to feel at home, guests will be able to choose from comfortable and spacious dormitories or cosy double rooms, and still enjoy the garden and the kitchen.";
41.149074;-8.612768;Taxca;poi_portodigital;Taxca was opened in September 2013 in the heart of Porto´s city centre. It serves the famous smoked ham sandwich from Badalhoca, a well-known typical restaurant of Porto.;
41.14735334;-8.61517071;Trinkas Petisqueira Lounge  ;poi_portodigital;Trinkas delivers its clients a `beyond the palate` journey through Portugal. It seeks to present the most typical and traditional that our regional gastronomy has. Products are certified as homemade whose quality and taste are a heritage passed on from generation to generation. Sausages and smoked meats, sweets and cheese, olive oil and wines, traditional dishes and tidbits conceived with a touch and taste of homemade cooking.;
